,red_fighter_name,blue_fighter_name,method,round,time,bout_type,bonus,red_fighter_KD,blue_fighter_KD,red_fighter_sig_str_pct,blue_fighter_sig_str_pct,red_fighter_TD_pct,blue_fighter_TD_pct,red_fighter_sub_att,blue_fighter_sub_att,red_fighter_rev,blue_fighter_rev,red_fighter_ctrl,blue_fighter_ctrl,red_fighter_sig_str_head_pct,blue_fighter_sig_str_head_pct,red_fighter_sig_str_body_pct,blue_fighter_sig_str_body_pct,red_fighter_sig_str_leg_pct,blue_fighter_sig_str_leg_pct,red_fighter_sig_str_distance_pct,blue_fighter_sig_str_distance_pct,red_fighter_sig_str_clinch_pct,blue_fighter_sig_str_clinch_pct,red_fighter_sig_str_ground_pct,blue_fighter_sig_str_ground_pct,red_wins,red_losses,red_draws,red_height_cm,red_weight_in_kg,red_significant_strikes_landed_per_minute,red_significant_striking_accuracy,red_significant_strikes_absorbed_per_minute,red_significant_strike_defence,red_average_takedowns_landed_per_15_minutes,red_takedown_accuracy,red_takedown_defense,red_average_submissions_attempted_per_15_minutes,blue_wins,blue_losses,blue_draws,blue_height_cm,blue_significant_strikes_landed_per_minute,blue_significant_striking_accuracy,blue_significant_strikes_absorbed_per_minute,blue_significant_strike_defence,blue_average_takedowns_landed_per_15_minutes,blue_takedown_accuracy,blue_takedown_defense,blue_average_submissions_attempted_per_15_minutes,who_wins,red_fighter_sig_str_landed,blue_fighter_sig_str_landed,red_fighter_total_str_landed,blue_fighter_total_str_landed,red_fighter_TD_landed,red_fighter_TD_attempted,blue_fighter_TD_landed,blue_fighter_TD_attempted,red_fighter_sig_str_body_landed,blue_fighter_sig_str_body_landed,red_fighter_sig_str_leg_landed,blue_fighter_sig_str_leg_landed,red_fighter_sig_str_clinch_landed,blue_fighter_sig_str_clinch_landed,red_fighter_sig_str_ground_landed,blue_fighter_sig_str_ground_landed,red_fighter_age,blue_fighter_age,blue_fighter_stats_missing,red_fighter_stats_missing
1333,ANTHONY HERNANDEZ,JOSH FREMD,Decision - Unanimous,3,300,Middleweight Bout,No bonus,0,0,67.0,57.0,72.0,100.0,0,0,0,0,527.5,157,81.0,51,16.0,41.0,2.0,6.0,18.0,48.0,10,35,50,12.0,11.0,2.0,0.0,182.88,83.91,4.33,62.0,3.36,46.0,4.68625,57.0,63.0,2.0,11.0,5.0,0.0,193.04,2.93,43.0,2.63,47.0,0.84,25.0,31.0,1.4,Red,48.0,31.0,91.0,43.0,5,10,1.0,1,8,13,1.0,2.0,5,12,15,4.0,31.0,31.0,0,0
1334,ASPEN LADD,RAQUEL PENNINGTON,Decision - Unanimous,3,300,Women's Bantamweight Bout,No bonus,0,0,40.0,58.0,50.0,0.0,0,0,0,0,176.0,102,56.0,50,32.0,41.0,10.0,8.0,80.0,78.0,20,21,0,0.0,9.0,3.0,0.0,167.64,61.23,3.78,47.0,4.65,47.0,1.56,47.0,62.0,0.6,15.0,9.0,0.0,170.18,4.02,50.0,3.34,62.0,0.93,27.0,63.0,0.6,Blue,65.0,114.0,102.0,136.0,2,4,0.0,1,21,32,7.0,10.0,13,15,0,0.0,29.0,36.0,0,0
1335,MICKEY GALL,MIKE MALOTT,KO/TKO,1,221,Welterweight Bout,No bonus,0,0,43.0,63.0,100.0,0.0,0,0,0,0,17.0,5,100.0,75,0.0,17.0,0.0,7.0,92.0,75.0,7,3,0,21.0,7.0,5.0,0.0,187.96,77.11,2.94,46.0,4.25,49.0,1.21,30.0,36.0,1.9,10.0,1.0,0.0,185.42,4.21,42.0,3.07,56.0,2.53,55.0,5.0,1.5,Blue,13.0,28.0,14.0,29.0,1,1,0.0,0,0,5,0.0,2.0,1,1,0,6.0,33.0,33.0,0,0
1336,ALEKSEI OLEINIK,JARED VANDERAA,Submission,1,219,Heavyweight Bout,perf,0,0,36.0,37.0,0.0,0.0,0,0,0,0,44.0,54,37.0,86,25.0,13.0,37.0,0.0,100.0,46.0,0,6,0,27.5,33.5,15.5,0.0,187.96,108.86,3.29,48.0,3.8,44.0,1.82,46.0,37.0,1.9,12.0,10.0,0.0,193.04,4.96,44.0,5.67,45.0,0.18,50.0,20.0,0.0,Red,8.0,15.0,8.0,23.0,0,0,0.0,0,2,2,3.0,0.0,0,1,0,7.0,43.5,32.0,0,0
1337,PIERA RODRIGUEZ,KAY HANSEN,Decision - Unanimous,3,300,Women's Strawweight Bout,No bonus,0,0,56.0,40.0,75.0,25.0,0,0,0,0,313.0,194,52.0,70,36.0,22.0,12.0,6.0,68.0,80.0,20,16,12,3.0,9.0,1.0,0.0,160.02,52.16,3.46,46.0,2.98,57.0,3.31,41.0,66.0,0.0,7.0,6.0,0.0,157.48,3.01,50.0,3.19,51.0,1.83,22.0,37.0,0.8,Red,50.0,31.0,77.0,54.0,3,4,2.0,8,18,7,6.0,2.0,10,5,6,1.0,32.0,25.0,0,0
1338,JULIO ARCE,DANIEL SANTOS,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,47.0,21.0,0.0,0.0,0,0,0,0,18.0,46,78.0,55,19.0,30.0,1.0,14.0,98.0,93.0,1,6,0,0.0,18.0,6.0,0.0,170.18,61.23,4.38,36.0,3.1,68.0,0.49,30.0,95.0,0.4,12.0,2.0,0.0,170.18,4.26,37.0,5.12,50.0,1.9,50.0,73.0,0.0,Red,127.0,49.0,127.0,49.0,0,1,0.0,2,25,15,2.0,7.0,2,3,0,0.0,35.0,29.0,0,0
1339,CURTIS BLAYDES,CHRIS DAUKAUS,KO/TKO,2,17,Heavyweight Bout,perf,0,0,47.0,34.0,0.0,0.0,0,0,0,0,3.0,0,76.0,92,3.0,7.0,20.0,0.0,80.0,100.0,0,0,20,0.0,17.0,4.0,0.0,193.04,117.92999999999999,3.56,49.0,1.89,59.0,4.68625,53.0,33.0,0.0,12.0,7.0,0.0,190.5,6.05,50.0,4.64,55.0,0.0,0.0,100.0,0.0,Red,30.0,13.0,30.0,13.0,0,0,0.0,0,1,1,6.0,0.0,0,0,6,0.0,33.0,35.0,0,0
1340,JOANNE WOOD,ALEXA GRASSO,Submission,1,237,Women's Flyweight Bout,No bonus,0,0,69.0,57.0,0.0,100.0,0,0,0,0,0.0,135,64.0,81,11.0,0.0,23.0,18.0,94.0,81.0,0,12,5,6.0,16.0,8.0,0.0,167.64,56.7,6.93,51.0,4.72,51.0,1.57,54.0,59.0,0.3,16.0,3.0,0.0,165.1,4.67,43.0,3.95,58.0,0.41,45.0,59.0,0.6,Blue,34.0,16.0,61.0,50.0,0,0,2.0,2,4,0,8.0,3.0,0,2,2,1.0,39.0,31.0,0,0
1341,MATT BROWN,BRYAN BARBERENA,Decision - Split,3,300,Welterweight Bout,fight,0,0,62.0,52.0,71.0,0.0,0,0,0,0,301.0,57,44.0,73,46.0,10.0,8.0,15.0,62.0,70.0,29,25,7,4.0,26.0,15.5,0.0,182.88,77.11,3.76,55.0,2.92,55.0,1.68,46.0,63.0,1.3,18.0,11.0,0.0,182.88,5.53,48.0,4.74,44.0,0.14,22.0,49.0,0.3,Blue,81.0,111.0,95.0,182.5,5,7,0.0,0,33,12,7.0,17.0,15,15,6,5.0,43.5,35.0,0,0
1342,ASKAR ASKAROV,KAI KARA-FRANCE,Decision - Unanimous,3,300,Flyweight Bout,No bonus,0,0,45.0,39.0,14.0,0.0,0,0,0,0,314.0,0,92.0,50,3.0,19.0,3.0,29.0,88.0,90.0,11,5,0,3.0,14.0,1.0,0.0,167.64,56.7,3.05,54.0,2.8,57.0,2.6,24.0,66.0,0.4,24.0,11.0,0.0,162.56,4.57,39.0,3.24,65.0,0.63,33.0,88.0,0.0,Blue,27.0,51.0,37.0,64.0,2,10,0.0,1,1,10,1.0,15.0,3,3,0,2.0,32.0,31.0,0,0
1343,NEIL MAGNY,MAX GRIFFIN,Decision - Split,3,300,Welterweight Bout,No bonus,0,0,37.0,54.0,11.0,0.0,0,0,0,0,273.0,39,77.0,50,18.0,16.0,3.0,32.0,77.0,94.0,22,2,0,2.0,28.0,12.0,0.0,190.5,77.11,3.45,46.0,2.4,53.0,2.22,40.0,55.0,0.3,19.0,10.0,0.0,180.34,4.09,49.0,3.94,57.0,1.48,41.0,69.0,0.3,Red,54.0,67.0,104.0,75.0,1,9,0.0,2,10,11,2.0,22.0,12,2,0,2.0,37.0,39.0,0,0
1344,MARC DIAKIESE,VIACHESLAV BORSHCHEV,Decision - Unanimous,3,300,Lightweight Bout,No bonus,0,0,85.0,57.0,61.0,0.0,0,0,0,0,527.5,35,35.0,50,0.0,25.0,56.5,25.0,23.0,50.0,29,25,47,25.0,17.0,7.0,0.0,177.8,70.31,2.54,40.0,2.64,52.0,3.29,43.0,66.0,0.0,7.0,3.0,0.0,180.34,5.82,58.0,4.07,56.0,0.0,0.0,36.0,0.0,Red,17.0,12.0,40.0,32.0,5,10,0.0,0,0,3,11.0,3.0,5,3,8,3.0,31.0,33.0,0,0
1345,SARA MCMANN,KAROL ROSA,Decision - Unanimous,3,300,Women's Bantamweight Bout,No bonus,0,0,58.0,60.0,66.0,50.0,0,0,0,0,527.5,116,62.0,76,25.0,15.0,12.0,7.0,29.0,50.0,29,26,41,23.0,13.0,6.0,0.0,167.64,61.23,2.26,46.0,1.92,47.0,4.38,65.0,50.0,0.5,17.0,5.0,0.0,165.1,5.43,55.0,4.17,48.0,1.38,47.0,68.0,0.0,Red,24.0,26.0,73.0,92.0,4,6,1.0,2,6,4,3.0,2.0,7,7,10,6.0,43.5,30.0,0,0
1346,CHRIS GUTIERREZ,BATGEREL DANAA,KO/TKO,2,154,Bantamweight Bout,perf,0,0,51.0,28.0,0.0,100.0,0,0,0,0,13.0,24,48.0,66,7.0,20.0,43.0,13.0,90.0,80.0,0,3,9,16.0,20.0,5.0,0.0,175.26,61.23,5.04,57.0,2.73,65.0,0.34,37.0,71.0,0.1,12.0,5.0,0.0,170.18,5.38,36.0,4.21,47.0,0.52,50.0,62.0,0.0,Red,41.0,30.0,42.0,43.0,0,0,1.0,1,3,6,18.0,4.0,0,1,4,5.0,33.0,35.0,0,0
1347,ALIASKHAB KHIZRIEV,DENIS TIULIULIN,Submission,2,118,Middleweight Bout,No bonus,0,0,62.0,37.0,66.0,0.0,0,0,0,0,166.0,2,73.0,90,19.0,9.0,7.0,0.0,78.0,96.0,2,3,19,0.0,14.0,0.0,0.0,175.26,83.91,6.03,64.0,4.36,62.0,4.68625,60.0,100.0,2.0,10.0,9.0,0.0,185.42,4.5,41.0,6.15,36.0,0.0,0.0,73.0,0.0,Red,42.0,31.0,54.0,43.0,2,3,0.0,1,8,3,3.0,0.0,1,1,8,0.0,34.0,36.0,0,0
1348,JENNIFER MAIA,MANON FIOROT,Decision - Unanimous,3,300,Women's Flyweight Bout,No bonus,0,0,30.0,60.0,25.0,50.0,0,0,0,0,76.0,157,62.0,48,24.0,28.0,13.0,22.0,81.0,91.0,16,2,2,6.0,21.0,10.0,0.0,162.56,56.7,4.35,38.0,4.52,55.0,0.42,27.0,58.0,0.1,11.0,1.0,0.0,170.18,6.05,39.0,3.31,69.0,1.36,46.0,91.0,0.0,Blue,37.0,83.0,56.0,101.0,1,4,2.0,4,9,24,5.0,19.0,6,2,1,5.0,36.0,34.0,0,0
1349,MATHEUS NICOLAU,DAVID DVORAK,Decision - Unanimous,3,300,Flyweight Bout,No bonus,0,0,44.0,35.0,0.0,0.0,0,0,0,0,48.0,85,58.0,64,27.0,15.0,13.0,20.0,91.0,84.0,2,10,5,5.0,19.0,4.0,0.0,167.64,56.7,3.66,53.0,3.14,66.0,1.48,45.0,93.0,0.9,20.0,6.0,0.0,165.1,3.48,43.0,3.29,59.0,0.58,30.0,70.0,0.2,Red,36.0,39.0,46.0,60.0,0,2,0.0,2,10,6,5.0,8.0,1,4,2,2.0,32.0,32.0,0,0
1350,LUIS SALDANA,BRUNO SOUZA,Decision - Unanimous,3,300,Featherweight Bout,No bonus,0,0,50.0,37.0,40.0,50.0,0,0,0,0,96.0,12,48.0,56,16.0,25.0,34.0,18.0,92.0,96.0,3,3,3,0.0,16.0,7.0,0.0,180.34,65.77,5.16,50.0,3.65,60.0,0.64,17.0,44.0,0.2,10.0,3.0,0.0,177.8,3.73,39.0,5.3,45.0,0.5,16.0,60.0,0.0,Red,84.0,66.0,88.0,68.0,2,5,1.0,2,14,17,23.5,12.0,3,2,3,0.0,33.0,28.0,0,0
1351,ALEXANDER VOLKOV,TOM ASPINALL,Submission,1,225,Heavyweight Bout,perf,0,0,56.0,67.0,0.0,100.0,0,0,0,0,0.0,114,46.0,55,38.0,17.0,15.0,27.0,100.0,55.0,0,3,0,27.5,33.5,10.0,0.0,200.66,113.4,5.1,57.0,3.0,54.0,0.49,63.0,73.0,0.2,14.0,3.0,0.0,195.58,7.72,66.0,2.77,66.0,3.46,93.5,100.0,1.7,Blue,13.0,29.0,13.0,35.0,0,0,2.0,2,5,5,2.0,8.0,0,1,0,8.125,36.0,31.0,0,0
1352,ARNOLD ALLEN,DAN HOOKER,KO/TKO,1,153,Featherweight Bout,perf,0,0,58.0,28.0,0.0,0.0,0,0,0,0,2.0,0,87.0,78,0.0,0.0,12.0,21.0,93.0,100.0,6,0,0,0.0,19.0,2.0,0.0,172.72,65.77,3.34,40.0,2.86,61.0,1.12,50.0,76.0,0.3,23.0,12.0,0.0,182.88,5.08,48.0,4.76,51.0,0.79,34.0,80.0,0.4,Red,49.0,14.0,50.0,14.0,0,0,0.0,0,0,0,6.0,3.0,3,0,0,0.0,31.0,34.0,0,0
1353,PADDY PIMBLETT,KAZULA VARGAS,Submission,1,229,Lightweight Bout,perf,0,0,50.0,77.0,50.0,0.0,0,0,0,0,53.0,163,33.0,71,0.0,28.0,56.5,0.0,66.0,28.5,0,28,33,27.5,20.0,3.0,0.0,177.8,70.31,4.19,46.0,3.48,41.0,0.97,25.0,56.0,2.0,12.0,5.0,0.0,172.72,3.65,53.0,1.77,57.0,0.4,25.0,30.0,0.4,Red,3.0,7.0,5.0,16.0,1,2,0.0,0,0,2,2.0,0.0,0,2,1,3.0,30.0,39.0,0,0
1354,GUNNAR NELSON,TAKASHI SATO,Decision - Unanimous,3,300,Welterweight Bout,No bonus,0,0,80.0,39.0,100.0,0.0,0,0,0,0,489.0,0,81.0,44,15.0,22.0,2.0,33.0,22.0,100.0,2,0,50,0.0,19.0,5.0,0.0,180.34,77.11,1.84,61.0,3.0,49.0,1.9,59.0,66.0,1.0,16.0,7.0,0.0,177.8,2.21,41.0,3.73,44.0,0.76,37.0,60.0,0.0,Red,44.0,9.0,140.0,16.0,3,3,0.0,0,7,2,1.0,3.0,1,0,15,0.0,36.0,34.0,0,0
1355,MOLLY MCCANN,LUANA CAROLINA,KO/TKO,3,112,Women's Flyweight Bout,perf,0,0,53.0,48.0,100.0,0.0,0,0,0,0,270.0,27,61.0,40,32.0,51.0,5.0,7.0,81.0,73.0,16,26,2,0.0,13.0,6.0,0.0,162.56,56.7,5.68,49.0,4.9,63.0,1.65,35.0,43.0,0.5,9.0,4.0,0.0,167.64,4.65,50.0,4.0,47.0,0.15,25.0,76.0,0.7,Red,85.0,64.0,99.0,76.0,2,2,0.0,0,28,32,5.0,5.0,14,15,2,0.0,34.0,31.0,0,0
1356,JAI HERBERT,ILIA TOPURIA,KO/TKO,2,67,Lightweight Bout,perf,0,0,34.0,48.0,0.0,25.0,0,0,0,0,7.0,161,90.0,85,4.0,15.0,4.0,0.0,86.0,70.0,4,10,9,20.0,12.0,5.0,0.0,185.42,70.31,2.69,41.0,3.15,45.0,0.2,10.0,57.0,0.0,14.0,0.0,0.0,170.18,4.44,46.0,3.05,67.0,2.19,56.0,92.0,1.5,Blue,22.0,20.0,50.0,31.0,0,0,1.0,4,1,3,1.0,0.0,1,2,2,4.0,36.0,28.0,0,0
1357,MIKE GRUNDY,MAKWAN AMIRKHANI,Submission,1,57,Featherweight Bout,perf,0,0,13.0,11.0,100.0,0.0,0,0,0,0,31.0,15,33.0,0,34.0,0.0,33.0,0.0,33.0,28.5,34,0,33,0.0,12.0,4.0,0.0,170.18,65.77,2.09,45.0,4.45,56.0,4.06,28.0,50.0,0.4,17.0,9.0,0.0,177.8,1.33,44.0,2.98,46.0,3.96,43.0,35.0,1.1,Blue,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,38.0,36.0,0,0
1358,SHAMIL ABDURAKHIMOV,SERGEI PAVLOVICH,KO/TKO,1,243,Heavyweight Bout,perf,0,0,50.0,44.0,0.0,0.0,0,0,0,0,0.0,12,23.0,100,23.0,0.0,52.0,0.0,100.0,28.5,0,19,0,27.5,20.0,8.0,0.0,190.5,106.59,2.41,44.0,3.02,55.0,1.01,23.0,45.0,0.1,18.0,2.0,0.0,190.5,7.9399999999999995,48.0,4.61,55.0,0.0,0.0,75.0,0.0,Blue,17.0,21.0,17.0,22.0,0,1,0.0,0,4,0,9.0,0.0,0,4,0,8.125,43.0,32.0,0,0
1359,NIKITA KRYLOV,PAUL CRAIG,Submission,1,237,Light Heavyweight Bout,perf,0,0,76.0,66.0,100.0,100.0,0,0,0,0,229.0,2,94.0,100,5.0,0.0,0.0,0.0,15.0,28.5,0,0,50,27.5,30.0,9.0,0.0,190.5,92.99,4.38,55.0,2.47,44.0,2.29,38.0,53.0,1.4,17.0,7.0,0.0,190.5,2.42,46.0,2.86,45.0,1.76,22.0,37.0,1.6,Blue,19.0,2.0,30.0,11.0,1,1,1.0,1,1,0,0.0,0.0,0,0,15,2.0,32.0,37.0,0,0
1360,JACK SHORE,TIMUR VALIEV,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,65.0,48.0,42.0,66.0,0,0,0,0,282.0,123,65.0,31,21.0,36.0,12.0,31.0,77.0,93.0,7,6,15,0.0,17.0,1.0,0.0,172.72,61.23,3.84,58.0,2.2,57.0,3.42,40.0,79.0,0.7,18.0,3.0,0.0,167.64,5.19,53.0,3.33,45.0,1.73,40.0,55.0,0.3,Red,70.0,72.0,87.0,75.0,3,7,2.0,3,15,26,9.0,23.0,5,5,11,0.0,29.0,35.0,0,0
1361,CORY MCKENNA,ELISE REED,Decision - Split,3,300,Women's Strawweight Bout,No bonus,0,0,37.0,54.0,42.0,0.0,0,0,0,0,226.0,22,88.0,57,5.0,9.0,6.0,32.0,80.0,92.0,8,3,11,3.0,8.0,2.0,0.0,160.02,52.16,3.01,40.0,3.22,48.0,2.04,56.0,71.0,0.5,7.0,4.0,0.0,160.02,2.66,49.0,3.06,52.0,0.58,60.0,42.0,0.0,Blue,60.0,76.0,99.0,121.0,3,7,0.0,0,3,7,4.0,23.5,5,3,7,3.0,25.0,32.0,0,0
1362,MUHAMMAD MOKAEV,CODY DURDEN,Submission,1,58,Flyweight Bout,perf,0,0,40.0,20.0,0.0,100.0,0,0,0,0,11.0,0,50.0,0,50.0,53.5,0.0,0.0,100.0,100.0,0,0,0,0.0,11.0,0.0,0.0,170.18,56.7,1.12,51.0,1.19,52.0,4.68625,53.0,12.5,1.3,16.0,4.0,0.0,170.18,3.13,49.0,2.94,52.0,4.55625,50.0,80.0,0.4,Red,2.0,1.0,2.0,1.0,0,0,1.0,1,1,1,0.0,0.0,0,0,0,0.0,24.0,33.0,0,0
1363,THIAGO SANTOS,MAGOMED ANKALAEV,Decision - Unanimous,5,300,Light Heavyweight Bout,No bonus,0,0,43.0,50.0,0.0,50.0,0,0,0,0,17.0,215,23.0,42,26.0,44.0,50.0,12.0,95.0,82.0,1,15,3,2.0,22.0,11.0,0.0,187.96,92.99,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,18.0,1.0,0.0,190.5,3.56,52.0,2.2,58.0,1.07,31.0,86.0,0.0,Blue,60.0,78.0,81.0,114.0,0,0,1.0,2,16,32,23.5,10.0,1,12,2,2.0,41.0,32.0,0,0
1364,MARLON MORAES,SONG YADONG,KO/TKO,1,126,Bantamweight Bout,perf,0,0,36.0,40.0,0.0,0.0,0,0,0,0,0.0,0,100.0,71,0.0,21.0,0.0,7.0,100.0,100.0,0,0,0,0.0,23.0,10.0,0.0,167.64,61.23,3.37,40.0,4.53,54.0,0.87,41.0,46.0,0.3,20.0,7.0,0.0,172.72,4.61,42.0,3.77,59.0,0.53,55.0,72.0,0.2,Blue,9.0,14.0,9.0,14.0,0,0,0.0,0,0,3,0.0,1.0,0,0,0,0.0,36.0,27.0,0,0
1365,SODIQ YUSUFF,ALEX CACERES,Decision - Unanimous,3,300,Featherweight Bout,No bonus,0,0,52.0,47.0,33.0,33.0,0,0,0,0,162.0,21,28.0,65,18.0,21.0,53.0,13.0,92.0,96.0,7,3,0,0.0,13.0,3.0,0.0,175.26,65.77,5.72,49.0,4.33,54.0,0.28,20.0,62.0,0.4,21.0,13.0,0.0,177.8,4.16,50.0,2.93,63.0,0.56,68.0,64.0,0.7,Red,64.0,66.0,74.0,71.0,1,3,1.0,3,12,14,23.5,9.0,5,2,0,0.0,31.0,36.0,0,0
1366,KHALIL ROUNTREE JR.,KARL ROBERSON,KO/TKO,2,25,Light Heavyweight Bout,perf,0,0,37.0,60.0,0.0,0.0,0,0,0,0,15.0,0,61.0,23,19.0,35.0,19.0,41.0,65.0,94.0,19,5,15,0.0,13.0,5.0,0.0,185.42,92.99,3.73,38.0,4.16,50.0,0.0,0.0,56.0,0.1,9.0,6.0,0.0,185.42,2.57,51.0,2.42,57.0,0.72,40.0,42.0,0.5,Red,26.0,17.0,26.0,17.0,0,0,0.0,0,5,6,5.0,7.0,5,1,4,0.0,34.0,34.0,0,0
1367,DREW DOBER,TERRANCE MCKINNEY,KO/TKO,1,197,Lightweight Bout,No bonus,0,0,45.0,59.0,0.0,66.0,0,0,0,0,24.0,93,82.0,91,11.0,8.0,5.0,0.0,35.0,41.0,11,13,50,27.5,27.0,12.0,0.0,172.72,70.31,4.58,40.0,4.46,51.0,0.68,17.0,56.0,0.1,15.0,6.0,0.0,177.8,4.46,52.0,2.51,44.0,3.52,36.0,85.0,1.0,Red,17.0,36.0,31.0,43.0,0,1,2.0,3,2,3,1.0,0.0,2,5,9,8.125,36.0,30.0,0,0
1368,ALEX PEREIRA,BRUNO SILVA,Decision - Unanimous,3,300,Middleweight Bout,No bonus,0,0,60.0,40.0,0.0,25.0,0,0,0,0,77.0,195,55.0,66,37.0,13.0,6.0,20.0,79.0,88.0,20,11,0,0.0,9.0,2.0,0.0,193.04,92.99,5.0,62.0,3.65,50.0,0.19,87.5,70.0,0.4,13.0,5.0,0.0,162.56,3.05,46.0,3.09,59.0,2.57,30.0,64.0,0.3,Red,108.0,59.0,165.0,72.0,0,0,2.0,8,33,8,7.0,12.0,15,7,0,0.0,37.0,34.0,0,0
1369,ALEX PEREIRA,BRUNO SILVA,Decision - Unanimous,3,300,Middleweight Bout,No bonus,0,0,60.0,40.0,0.0,25.0,0,0,0,0,77.0,195,55.0,66,37.0,13.0,6.0,20.0,79.0,88.0,20,11,0,0.0,9.0,2.0,0.0,193.04,92.99,5.0,62.0,3.65,50.0,0.19,87.5,70.0,0.4,23.0,10.0,0.0,182.88,4.43,51.0,5.33,43.0,1.09,27.0,73.0,0.0,Red,108.0,59.0,165.0,72.0,0,0,2.0,8,33,8,7.0,12.0,15,7,0,0.0,37.0,35.0,0,0
1370,MATTHEW SEMELSBERGER,AJ FLETCHER,Decision - Unanimous,3,300,Welterweight Bout,No bonus,0,0,48.0,53.0,100.0,66.0,0,0,0,0,295.0,342,80.0,61,15.0,5.0,5.0,32.0,52.0,88.0,5,0,42,11.0,11.0,6.0,0.0,185.42,77.11,4.06,43.0,4.36,55.0,1.02,58.0,50.0,0.1,10.0,3.0,0.0,177.8,3.36,49.0,4.61,46.0,1.54,35.0,33.0,0.9,Red,40.0,34.0,54.0,87.0,1,1,2.5,6,6,2,2.0,11.0,2,0,15,4.0,32.0,27.0,0,0
1371,JJ ALDRICH,GILLIAN ROBERTSON,Decision - Unanimous,3,300,Women's Flyweight Bout,No bonus,0,0,50.0,37.0,0.0,16.0,0,0,0,0,187.0,24,93.0,32,5.0,34.0,1.0,32.0,81.0,86.0,15,13,3,0.0,13.0,6.0,0.0,165.1,56.7,4.05,46.0,4.53,60.0,0.71,25.0,66.0,0.0,12.0,8.0,0.0,165.1,2.6,45.0,3.21,55.0,2.46,41.0,43.0,0.9,Red,60.0,52.0,76.0,67.0,0,1,1.0,6,3,18,1.0,17.0,9,7,2,0.0,32.0,29.0,0,0
1372,TREVIN JONES,JAVID BASHARAT,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,34.0,54.0,0.0,0.0,0,0,0,0,3.0,0,53.0,58,25.0,23.0,20.0,17.0,98.0,88.0,1,11,0,0.0,13.0,10.0,0.0,170.18,61.23,2.13,37.0,4.29,39.0,0.62,15.0,60.0,0.2,14.0,0.0,0.0,175.26,5.65,61.0,2.5,63.0,2.09,50.0,85.0,0.2,Blue,62.0,89.0,62.0,89.0,0,3,0.0,0,16,21,13.0,16.0,1,10,0,0.0,34.0,29.0,0,0
1373,DAMON JACKSON,KAMUELA KIRK,Submission,2,282,Featherweight Bout,No bonus,0,0,41.0,40.0,66.0,0.0,0,0,0,0,337.0,0,68.0,63,28.0,22.0,3.0,13.0,84.0,81.0,6,18,9,0.0,22.0,6.0,0.0,180.34,65.77,3.02,40.0,3.46,50.0,2.44,34.0,40.0,1.6,12.0,6.0,0.0,177.8,3.22,50.0,5.87,40.0,1.5,26.0,47.0,1.2,Red,32.0,22.0,51.0,60.0,2,3,0.0,0,9,5,1.0,3.0,2,4,3,0.0,36.0,30.0,0,0
1374,SABINA MAZO,MIRANDA MAVERICK,Submission,2,135,Women's Flyweight Bout,No bonus,0,0,31.0,38.0,0.0,57.0,0,0,0,0,0.0,242,53.0,52,6.0,10.0,40.0,36.0,100.0,84.0,0,0,0,15.0,9.0,4.0,0.0,170.18,56.7,6.1,43.0,4.35,57.0,0.65,80.0,59.0,0.2,14.0,5.0,0.0,160.02,3.71,46.0,2.62,59.0,2.41,48.0,42.0,0.5,Blue,15.0,19.0,24.0,45.0,0,0,2.5,7,1,2,6.0,7.0,0,0,0,3.0,27.0,27.0,0,0
1375,DALCHA LUNGIAMBULA,CODY BRUNDAGE,Submission,1,221,Middleweight Bout,perf,0,0,51.0,50.0,100.0,25.0,0,0,0,0,112.0,35,89.0,50,10.0,25.0,0.0,25.0,20.0,75.0,35,25,27,0.0,11.0,6.0,0.0,172.72,83.91,3.07,45.0,3.93,52.0,2.14,45.0,77.0,0.0,10.0,5.0,0.0,182.88,1.8,55.0,2.51,43.0,2.69,52.0,73.0,1.1,Blue,29.0,4.0,50.0,4.0,1,1,1.0,4,3,1,0.0,1.0,15,1,8,0.0,37.0,30.0,0,0
1376,KRIS MOUTINHO,GUIDO CANNETTI,KO/TKO,1,127,Bantamweight Bout,No bonus,0,0,36.0,63.0,0.0,0.0,0,0,0,0,0.0,1,72.0,64,9.0,17.0,18.0,17.0,100.0,75.0,0,25,0,0.0,9.0,6.0,0.0,170.18,61.23,4.86,32.0,6.8149999999999995,35.5,0.0,0.0,12.5,0.0,10.0,8.0,0.0,167.64,3.44,55.0,2.84,51.0,2.27,55.0,64.0,0.4,Blue,11.0,28.0,11.0,28.0,0,0,0.0,0,1,5,2.0,5.0,0,7,0,0.0,32.0,42.5,0,0
